Ticket_ID,Customer_ID,Agent_ID,Channel,Issue_Type,Priority,Status,Created_Date,Created_Hour,Resolution_Time_Hours,SLA_Target_Hours,SLA_Breached,Escalated,First_Contact_Resolved,Satisfaction_Score,Repeat_Contact,Created_Year,Created_Month,Created_Quarter,SLA_Deviation_Hours,Resolution_Speed_Tier,Time_Of_Day,Satisfaction_Tier,Is_Resolved
TKT000140,CUST03187,AGT017,Live Chat,Card Blocked,High,Resolved,2023-06-23,2,2.2,8,0,0,1,4.9,0,2023,6,2,-5.8,Within 8hrs,Night (0-6),Excellent,1
TKT000141,CUST03492,AGT013,Chatbot,Account Locked,Low,Closed,2024-01-19,13,6.4,48,0,0,1,3.6,0,2024,1,1,-41.6,Within 8hrs,Afternoon (12-18),Good,1
TKT000142,CUST02547,AGT027,Inbound Call,Refund Request,Medium,Closed,2022-02-22,17,3.2,24,0,0,1,1.8,0,2022,2,1,-20.8,Within 8hrs,Afternoon (12-18),Poor,1
TKT000143,CUST04806,AGT066,Live Chat,Account Locked,Medium,Pending,2022-09-16,3,6.1,24,0,0,1,,0,2022,9,3,-17.9,Within 8hrs,Night (0-6),,0
TKT000144,CUST04476,AGT030,Social Media,Transaction Dispute,Low,Pending,2023-04-11,14,40.0,48,0,1,1,,0,2023,4,2,-8.0,Within 48hrs,Afternoon (12-18),,0
TKT000145,CUST01048,AGT004,Inbound Call,App Technical Issue,High,Resolved,2022-08-16,3,4.3,8,0,0,1,2.4,1,2022,8,3,-3.7,Within 8hrs,Night (0-6),Average,1
TKT000146,CUST04635,AGT094,Inbound Call,Transaction Dispute,Low,Resolved,2023-08-29,4,69.0,48,1,0,1,3.4,0,2023,8,3,21.0,Beyond 48hrs,Night (0-6),Good,1
TKT000147,CUST04849,AGT067,Outbound Call,Loan Query,Medium,Pending,2023-12-13,9,34.0,24,1,0,1,,0,2023,12,4,10.0,Within 48hrs,Morning (6-12),,0
TKT000148,CUST04631,AGT014,Chatbot,App Technical Issue,Low,Escalated,2024-07-15,13,28.0,48,0,0,1,,0,2024,7,3,-20.0,Within 48hrs,Afternoon (12-18),,0
TKT000149,CUST04769,AGT011,Outbound Call,Account Locked,Low,Escalated,2022-06-19,16,7.9,48,0,0,1,,1,2022,6,2,-40.1,Within 8hrs,Afternoon (12-18),,0
TKT000150,CUST01065,AGT040,Live Chat,Transaction Dispute,Medium,Resolved,2023-01-09,12,2.7,24,0,0,1,4.9,0,2023,1,1,-21.3,Within 8hrs,Morning (6-12),Excellent,1
TKT000151,CUST03822,AGT087,Live Chat,Transaction Dispute,Medium,Resolved,2024-11-12,6,15.7,24,0,1,1,1.1,0,2024,11,4,-8.3,Within 24hrs,Night (0-6),Poor,1
TKT000152,CUST00568,AGT096,Live Chat,Transaction Dispute,Critical,Resolved,2022-10-18,21,5.0,2,1,0,0,3.3,0,2022,10,4,3.0,Within 8hrs,Evening (18-24),Good,1
TKT000153,CUST01437,AGT003,Social Media,App Technical Issue,Low,Resolved,2023-03-31,0,36.4,48,0,1,0,3.0,1,2023,3,1,-11.6,Within 48hrs,Night (0-6),Average,1
TKT000154,CUST04511,AGT001,Live Chat,Refund Request,Low,Resolved,2023-02-11,23,5.2,48,0,1,0,4.6,1,2023,2,1,-42.8,Within 8hrs,Evening (18-24),Excellent,1
TKT000155,CUST04545,AGT009,Inbound Call,Payment Failure,Medium,Pending,2023-12-26,16,2.8,24,0,0,1,,1,2023,12,4,-21.2,Within 8hrs,Afternoon (12-18),,0
TKT000156,CUST04706,AGT073,Outbound Call,Loan Query,Low,Resolved,2022-11-07,18,33.0,48,0,0,1,2.3,1,2022,11,4,-15.0,Within 48hrs,Afternoon (12-18),Average,1
TKT000157,CUST02706,AGT076,Live Chat,Payment Failure,Low,Resolved,2024-12-22,16,31.3,48,0,0,1,3.7,1,2024,12,4,-16.7,Within 48hrs,Afternoon (12-18),Good,1
TKT000158,CUST02484,AGT001,Inbound Call,Payment Failure,Low,Resolved,2022-04-07,17,9.8,48,0,1,1,2.3,0,2022,4,2,-38.2,Within 24hrs,Afternoon (12-18),Average,1
TKT000159,CUST04801,AGT016,Social Media,Transaction Dispute,Medium,Escalated,2024-01-13,17,6.4,24,0,1,1,,0,2024,1,1,-17.6,Within 8hrs,Afternoon (12-18),,0
TKT000160,CUST04830,AGT094,Outbound Call,Statement Request,High,Resolved,2023-04-17,22,9.0,8,1,0,1,2.4,0,2023,4,2,1.0,Within 24hrs,Evening (18-24),Average,1
TKT000161,CUST03780,AGT072,Outbound Call,Fraud Alert,Medium,Pending,2024-12-23,5,32.0,24,1,1,0,,0,2024,12,4,8.0,Within 48hrs,Night (0-6),,0
TKT000162,CUST04896,AGT046,Social Media,Refund Request,Critical,Resolved,2024-02-06,5,5.0,2,1,0,0,1.4,1,2024,2,1,3.0,Within 8hrs,Night (0-6),Poor,1
TKT000163,CUST02795,AGT010,Live Chat,Card Blocked,Medium,Resolved,2022-07-25,21,18.1,24,0,0,1,3.6,0,2022,7,3,-5.9,Within 24hrs,Evening (18-24),Good,1
TKT000164,CUST01861,AGT033,Inbound Call,App Technical Issue,Medium,Resolved,2022-12-06,20,43.0,24,1,1,1,3.3,1,2022,12,4,19.0,Within 48hrs,Evening (18-24),Good,1
TKT000165,CUST03337,AGT041,Inbound Call,Transaction Dispute,Medium,Closed,2023-04-09,22,14.1,24,0,0,1,3.7,0,2023,4,2,-9.9,Within 24hrs,Evening (18-24),Good,1
TKT000166,CUST01891,AGT051,Outbound Call,Account Locked,Low,Resolved,2022-11-08,17,37.9,48,0,1,1,1.6,0,2022,11,4,-10.1,Within 48hrs,Afternoon (12-18),Poor,1
TKT000167,CUST04827,AGT022,Email,Statement Request,Medium,Escalated,2024-05-18,6,48.0,24,1,0,1,,0,2024,5,2,24.0,Within 48hrs,Night (0-6),,0
TKT000168,CUST04292,AGT016,Live Chat,KYC Verification,Critical,Pending,2023-07-25,1,1.7,2,0,1,0,,0,2023,7,3,-0.3,Within 2hrs,Night (0-6),,0
TKT000169,CUST01098,AGT083,Email,Account Locked,Low,Pending,2024-03-31,9,66.0,48,1,0,0,,0,2024,3,1,18.0,Beyond 48hrs,Morning (6-12),,0
TKT000170,CUST01639,AGT075,Live Chat,Payment Failure,Medium,Resolved,2024-03-09,16,20.9,24,0,0,1,2.5,1,2024,3,1,-3.1,Within 24hrs,Afternoon (12-18),Average,1
TKT000171,CUST01659,AGT062,Live Chat,Account Locked,Low,Resolved,2024-05-12,15,133.0,48,1,0,1,2.3,1,2024,5,2,85.0,Beyond 48hrs,Afternoon (12-18),Average,1
TKT000172,CUST01126,AGT053,Live Chat,Account Locked,Low,Resolved,2024-08-16,10,55.0,48,1,0,1,2.4,0,2024,8,3,7.0,Beyond 48hrs,Morning (6-12),Average,1
TKT000173,CUST00264,AGT075,Outbound Call,Payment Failure,Medium,Resolved,2022-10-06,23,12.4,24,0,0,1,3.0,0,2022,10,4,-11.6,Within 24hrs,Evening (18-24),Average,1
TKT000174,CUST02993,AGT014,Live Chat,KYC Verification,Medium,Resolved,2023-09-07,0,20.2,24,0,0,1,4.6,1,2023,9,3,-3.8,Within 24hrs,Night (0-6),Excellent,1
TKT000175,CUST00161,AGT059,Inbound Call,Statement Request,High,Resolved,2022-06-03,8,4.4,8,0,1,1,1.5,1,2022,6,2,-3.6,Within 8hrs,Morning (6-12),Poor,1
TKT000176,CUST01257,AGT026,Outbound Call,Account Locked,High,Pending,2023-10-01,6,6.8,8,0,0,1,,0,2023,10,4,-1.2,Within 8hrs,Night (0-6),,0
TKT000177,CUST04866,AGT044,Live Chat,Payment Failure,High,Escalated,2022-05-17,1,2.9,8,0,0,0,,0,2022,5,2,-5.1,Within 8hrs,Night (0-6),,0
TKT000178,CUST00311,AGT020,Social Media,Fraud Alert,Medium,Resolved,2024-04-20,4,9.7,24,0,0,1,4.9,0,2024,4,2,-14.3,Within 24hrs,Night (0-6),Excellent,1
TKT000179,CUST00227,AGT084,Inbound Call,Loan Query,Low,Closed,2022-10-22,15,3.8,48,0,0,1,3.2,0,2022,10,4,-44.2,Within 8hrs,Afternoon (12-18),Good,1
TKT000180,CUST00273,AGT005,Chatbot,KYC Verification,Medium,Closed,2022-11-25,7,25.0,24,1,0,0,3.1,0,2022,11,4,1.0,Within 48hrs,Morning (6-12),Good,1
TKT000181,CUST04413,AGT065,Live Chat,KYC Verification,Medium,Resolved,2024-03-12,5,15.1,24,0,1,0,3.3,0,2024,3,1,-8.9,Within 24hrs,Night (0-6),Good,1
TKT000182,CUST01923,AGT011,Social Media,Refund Request,Low,Escalated,2024-05-08,12,26.9,48,0,0,0,,0,2024,5,2,-21.1,Within 48hrs,Morning (6-12),,0
TKT000183,CUST03158,AGT047,Outbound Call,Account Locked,High,Resolved,2023-02-01,7,1.6,8,0,0,1,4.1,0,2023,2,1,-6.4,Within 2hrs,Morning (6-12),Excellent,1
TKT000184,CUST02339,AGT010,Live Chat,Loan Query,Medium,Resolved,2023-12-19,2,9.0,24,0,1,1,3.1,0,2023,12,4,-15.0,Within 24hrs,Night (0-6),Good,1
TKT000185,CUST01602,AGT061,Social Media,Loan Query,Low,Resolved,2023-04-09,8,101.0,48,1,0,1,4.6,1,2023,4,2,53.0,Beyond 48hrs,Morning (6-12),Excellent,1
TKT000186,CUST03719,AGT092,Live Chat,Account Locked,Medium,Resolved,2022-10-15,12,20.5,24,0,1,1,4.0,1,2022,10,4,-3.5,Within 24hrs,Morning (6-12),Good,1
TKT000187,CUST02423,AGT045,Chatbot,Statement Request,Critical,Escalated,2022-09-10,23,1.7,2,0,0,1,,1,2022,9,3,-0.3,Within 2hrs,Evening (18-24),,0
TKT000188,CUST01926,AGT047,Email,Statement Request,Critical,Closed,2022-11-07,6,0.9,2,0,1,1,2.0,0,2022,11,4,-1.1,Within 2hrs,Night (0-6),Poor,1
TKT000189,CUST00567,AGT034,Outbound Call,Fraud Alert,Critical,Resolved,2024-06-27,4,1.4,2,0,0,1,3.9,0,2024,6,2,-0.6,Within 2hrs,Night (0-6),Good,1
TKT000190,CUST02916,AGT013,Outbound Call,App Technical Issue,Medium,Pending,2023-07-19,10,13.9,24,0,0,1,,0,2023,7,3,-10.1,Within 24hrs,Morning (6-12),,0
TKT000191,CUST00252,AGT089,Inbound Call,Transaction Dispute,Low,Escalated,2022-01-23,20,61.0,48,1,0,1,,0,2022,1,1,13.0,Beyond 48hrs,Evening (18-24),,0
TKT000192,CUST02355,AGT023,Email,Card Blocked,High,Escalated,2022-08-29,16,24.0,8,1,1,1,,0,2022,8,3,16.0,Within 24hrs,Afternoon (12-18),,0
TKT000193,CUST03502,AGT036,Live Chat,Payment Failure,Medium,Resolved,2023-09-30,16,21.0,24,0,0,1,1.4,1,2023,9,3,-3.0,Within 24hrs,Afternoon (12-18),Poor,1
TKT000194,CUST04771,AGT063,Chatbot,Card Blocked,Low,Resolved,2022-07-30,20,6.6,48,0,0,1,4.1,0,2022,7,3,-41.4,Within 8hrs,Evening (18-24),Excellent,1
TKT000195,CUST02312,AGT076,Chatbot,Account Locked,Medium,Pending,2024-08-22,7,8.3,24,0,0,1,,0,2024,8,3,-15.7,Within 24hrs,Morning (6-12),,0
TKT000196,CUST02116,AGT047,Email,Refund Request,High,Resolved,2024-06-16,9,2.0,8,0,0,1,1.2,1,2024,6,2,-6.0,Within 2hrs,Morning (6-12),Poor,1
TKT000197,CUST01603,AGT066,Live Chat,Account Locked,Medium,Escalated,2022-09-13,17,19.7,24,0,0,0,,1,2022,9,3,-4.3,Within 24hrs,Afternoon (12-18),,0
TKT000198,CUST03271,AGT084,Chatbot,Card Blocked,Low,Resolved,2024-07-19,4,119.0,48,1,1,1,2.9,1,2024,7,3,71.0,Beyond 48hrs,Night (0-6),Average,1
TKT000199,CUST00514,AGT080,Chatbot,Statement Request,High,Closed,2022-05-25,23,18.0,8,1,0,0,3.7,0,2022,5,2,10.0,Within 24hrs,Evening (18-24),Good,1
TKT000200,CUST00442,AGT014,Chatbot,Account Locked,Medium,Pending,2023-12-01,8,2.9,24,0,0,1,,1,2023,12,4,-21.1,Within 8hrs,Morning (6-12),,0
TKT000201,CUST00001,AGT053,Live Chat,Fraud Alert,Low,Resolved,2022-03-25,12,41.1,48,0,1,1,3.7,0,2022,3,1,-6.9,Within 48hrs,Morning (6-12),Good,1
TKT000202,CUST00903,AGT066,Chatbot,Transaction Dispute,Medium,Pending,2023-06-08,3,9.1,24,0,0,0,,0,2023,6,2,-14.9,Within 24hrs,Night (0-6),,0
TKT000203,CUST01221,AGT049,Live Chat,Statement Request,Medium,Resolved,2024-08-13,13,19.1,24,0,1,0,1.7,0,2024,8,3,-4.9,Within 24hrs,Afternoon (12-18),Poor,1
TKT000204,CUST02322,AGT016,Live Chat,Refund Request,High,Resolved,2022-12-11,22,5.0,8,0,0,1,1.8,0,2022,12,4,-3.0,Within 8hrs,Evening (18-24),Poor,1
TKT000205,CUST00856,AGT068,Social Media,KYC Verification,Low,Resolved,2024-09-24,9,18.1,48,0,1,0,2.6,0,2024,9,3,-29.9,Within 24hrs,Morning (6-12),Average,1
TKT000206,CUST01018,AGT043,Outbound Call,Payment Failure,Medium,Pending,2023-04-06,16,10.8,24,0,0,1,,0,2023,4,2,-13.2,Within 24hrs,Afternoon (12-18),,0
TKT000207,CUST02221,AGT077,Chatbot,Fraud Alert,High,Pending,2022-07-31,2,19.0,8,1,0,1,,1,2022,7,3,11.0,Within 24hrs,Night (0-6),,0
TKT000208,CUST04681,AGT065,Social Media,Card Blocked,Medium,Resolved,2024-01-13,7,17.2,24,0,0,0,1.6,1,2024,1,1,-6.8,Within 24hrs,Morning (6-12),Poor,1
TKT000209,CUST03505,AGT009,Chatbot,Payment Failure,Medium,Pending,2024-10-09,22,56.0,24,1,0,1,,0,2024,10,4,32.0,Beyond 48hrs,Evening (18-24),,0
TKT000210,CUST04551,AGT021,Live Chat,Loan Query,Medium,Resolved,2024-06-04,13,10.1,24,0,0,1,3.2,0,2024,6,2,-13.9,Within 24hrs,Afternoon (12-18),Good,1
TKT000211,CUST00196,AGT082,Email,Fraud Alert,Low,Pending,2022-04-27,20,3.1,48,0,0,1,,1,2022,4,2,-44.9,Within 8hrs,Evening (18-24),,0
TKT000212,CUST04695,AGT096,Inbound Call,Statement Request,Critical,Resolved,2022-08-04,8,3.0,2,1,0,1,4.6,0,2022,8,3,1.0,Within 8hrs,Morning (6-12),Excellent,1
TKT000213,CUST01333,AGT098,Live Chat,Payment Failure,Low,Resolved,2023-07-19,8,16.3,48,0,0,1,4.9,1,2023,7,3,-31.7,Within 24hrs,Morning (6-12),Excellent,1
TKT000214,CUST04652,AGT084,Email,Card Blocked,Critical,Resolved,2024-11-06,10,1.0,2,0,0,0,3.9,0,2024,11,4,-1.0,Within 2hrs,Morning (6-12),Good,1
TKT000215,CUST01518,AGT043,Inbound Call,Fraud Alert,Medium,Resolved,2024-05-09,21,44.0,24,1,0,0,1.1,0,2024,5,2,20.0,Within 48hrs,Evening (18-24),Poor,1
TKT000216,CUST04535,AGT066,Chatbot,Fraud Alert,Low,Resolved,2023-05-30,11,100.0,48,1,0,1,4.1,0,2023,5,2,52.0,Beyond 48hrs,Morning (6-12),Excellent,1
TKT000217,CUST02698,AGT004,Chatbot,Transaction Dispute,Low,Resolved,2022-06-20,0,31.4,48,0,0,0,1.8,1,2022,6,2,-16.6,Within 48hrs,Night (0-6),Poor,1
TKT000218,CUST04455,AGT007,Live Chat,Fraud Alert,High,Pending,2022-07-27,22,5.8,8,0,1,1,,0,2022,7,3,-2.2,Within 8hrs,Evening (18-24),,0
TKT000219,CUST03108,AGT086,Live Chat,Statement Request,Medium,Escalated,2024-09-21,7,21.2,24,0,0,1,,0,2024,9,3,-2.8,Within 24hrs,Morning (6-12),,0
TKT000220,CUST01058,AGT084,Outbound Call,Loan Query,Medium,Resolved,2024-10-10,7,16.1,24,0,0,1,2.0,0,2024,10,4,-7.9,Within 24hrs,Morning (6-12),Poor,1
TKT000221,CUST02706,AGT058,Outbound Call,Card Blocked,Low,Closed,2024-06-07,21,19.5,48,0,0,1,2.8,0,2024,6,2,-28.5,Within 24hrs,Evening (18-24),Average,1
TKT000222,CUST02064,AGT099,Inbound Call,Fraud Alert,Low,Resolved,2023-06-29,3,20.2,48,0,1,1,4.9,1,2023,6,2,-27.8,Within 24hrs,Night (0-6),Excellent,1
TKT000223,CUST02793,AGT004,Chatbot,Payment Failure,Medium,Closed,2024-09-26,17,7.8,24,0,0,0,4.3,0,2024,9,3,-16.2,Within 8hrs,Afternoon (12-18),Excellent,1
TKT000224,CUST00421,AGT020,Chatbot,Refund Request,High,Resolved,2024-02-09,19,9.0,8,1,0,1,2.5,0,2024,2,1,1.0,Within 24hrs,Evening (18-24),Average,1
TKT000225,CUST04649,AGT035,Live Chat,Loan Query,Low,Resolved,2024-11-28,21,30.1,48,0,0,1,3.2,1,2024,11,4,-17.9,Within 48hrs,Evening (18-24),Good,1
TKT000226,CUST02815,AGT097,Social Media,Statement Request,Medium,Resolved,2024-02-23,1,1.9,24,0,0,1,3.9,0,2024,2,1,-22.1,Within 2hrs,Night (0-6),Good,1
TKT000227,CUST02841,AGT059,Live Chat,Refund Request,Low,Resolved,2022-08-09,18,36.6,48,0,0,1,3.0,0,2022,8,3,-11.4,Within 48hrs,Afternoon (12-18),Average,1
TKT000228,CUST01032,AGT085,Inbound Call,Loan Query,Medium,Closed,2022-07-21,18,13.8,24,0,0,1,3.1,1,2022,7,3,-10.2,Within 24hrs,Afternoon (12-18),Good,1
TKT000229,CUST01492,AGT045,Chatbot,Loan Query,Medium,Resolved,2022-07-14,3,1.8,24,0,0,1,4.7,1,2022,7,3,-22.2,Within 2hrs,Night (0-6),Excellent,1
TKT000230,CUST04976,AGT014,Chatbot,App Technical Issue,Medium,Escalated,2023-05-04,11,17.9,24,0,0,1,,1,2023,5,2,-6.1,Within 24hrs,Morning (6-12),,0
TKT000231,CUST01886,AGT095,Inbound Call,Loan Query,Medium,Closed,2024-05-13,12,13.2,24,0,0,1,4.1,0,2024,5,2,-10.8,Within 24hrs,Morning (6-12),Excellent,1
TKT000232,CUST04948,AGT022,Social Media,Card Blocked,Medium,Resolved,2022-03-23,11,44.0,24,1,1,1,3.1,0,2022,3,1,20.0,Within 48hrs,Morning (6-12),Good,1
TKT000233,CUST00510,AGT048,Inbound Call,Fraud Alert,Medium,Resolved,2024-06-20,14,9.8,24,0,1,0,2.5,0,2024,6,2,-14.2,Within 24hrs,Afternoon (12-18),Average,1
TKT000234,CUST01860,AGT030,Outbound Call,Fraud Alert,Low,Closed,2024-12-06,1,17.8,48,0,0,1,4.1,0,2024,12,4,-30.2,Within 24hrs,Night (0-6),Excellent,1
TKT000235,CUST01859,AGT029,Live Chat,KYC Verification,Medium,Escalated,2024-03-27,20,1.6,24,0,1,1,,0,2024,3,1,-22.4,Within 2hrs,Evening (18-24),,0
TKT000236,CUST00914,AGT036,Social Media,Account Locked,Medium,Resolved,2024-06-03,21,16.4,24,0,0,1,3.8,0,2024,6,2,-7.6,Within 24hrs,Evening (18-24),Good,1
TKT000237,CUST02066,AGT042,Chatbot,Refund Request,Low,Resolved,2022-02-22,6,31.9,48,0,1,1,2.3,0,2022,2,1,-16.1,Within 48hrs,Night (0-6),Average,1
TKT000238,CUST02967,AGT029,Email,Transaction Dispute,Critical,Escalated,2023-01-06,0,3.0,2,1,0,1,,0,2023,1,1,1.0,Within 8hrs,Night (0-6),,0
TKT000239,CUST04890,AGT007,Social Media,Refund Request,Medium,Resolved,2023-11-05,3,11.6,24,0,0,1,2.7,0,2023,11,4,-12.4,Within 24hrs,Night (0-6),Average,1
TKT000240,CUST03838,AGT032,Email,KYC Verification,Medium,Closed,2023-08-22,13,15.6,24,0,0,1,2.2,0,2023,8,3,-8.4,Within 24hrs,Afternoon (12-18),Average,1
TKT000241,CUST01597,AGT013,Live Chat,App Technical Issue,Critical,Resolved,2022-02-28,23,0.9,2,0,0,1,3.1,0,2022,2,1,-1.1,Within 2hrs,Evening (18-24),Good,1
TKT000242,CUST04443,AGT013,Inbound Call,Fraud Alert,Medium,Resolved,2024-07-24,8,6.6,24,0,1,1,4.0,0,2024,7,3,-17.4,Within 8hrs,Morning (6-12),Good,1
TKT000243,CUST01056,AGT054,Chatbot,Payment Failure,Medium,Resolved,2024-01-05,21,21.0,24,0,1,0,1.2,0,2024,1,1,-3.0,Within 24hrs,Evening (18-24),Poor,1
TKT000244,CUST01024,AGT014,Social Media,Account Locked,Low,Resolved,2023-12-06,11,16.5,48,0,0,1,3.8,0,2023,12,4,-31.5,Within 24hrs,Morning (6-12),Good,1
TKT000245,CUST03205,AGT006,Chatbot,Fraud Alert,High,Resolved,2023-05-25,8,16.0,8,1,0,0,3.6,1,2023,5,2,8.0,Within 24hrs,Morning (6-12),Good,1
TKT000246,CUST00576,AGT016,Email,App Technical Issue,Low,Resolved,2024-07-02,1,10.8,48,0,0,1,1.9,1,2024,7,3,-37.2,Within 24hrs,Night (0-6),Poor,1
TKT000247,CUST00199,AGT041,Live Chat,Loan Query,High,Pending,2023-10-27,14,1.2,8,0,0,1,,0,2023,10,4,-6.8,Within 2hrs,Afternoon (12-18),,0
TKT000248,CUST01366,AGT052,Chatbot,Refund Request,Low,Pending,2023-06-23,5,34.8,48,0,0,1,,0,2023,6,2,-13.2,Within 48hrs,Night (0-6),,0
TKT000249,CUST01999,AGT085,Live Chat,App Technical Issue,Medium,Pending,2023-03-05,17,7.2,24,0,0,0,,0,2023,3,1,-16.8,Within 8hrs,Afternoon (12-18),,0
TKT000250,CUST01017,AGT016,Email,Payment Failure,Medium,Resolved,2023-10-22,23,18.5,24,0,0,0,4.1,0,2023,10,4,-5.5,Within 24hrs,Evening (18-24),Excellent,1
TKT000251,CUST03619,AGT005,Outbound Call,Card Blocked,Low,Pending,2024-04-01,11,76.0,48,1,0,0,,0,2024,4,2,28.0,Beyond 48hrs,Morning (6-12),,0
TKT000252,CUST00026,AGT024,Social Media,Statement Request,Medium,Resolved,2022-12-19,15,6.4,24,0,0,1,2.5,0,2022,12,4,-17.6,Within 8hrs,Afternoon (12-18),Average,1
TKT000253,CUST01559,AGT043,Live Chat,Payment Failure,High,Pending,2022-07-02,10,4.7,8,0,0,0,,0,2022,7,3,-3.3,Within 8hrs,Morning (6-12),,0
TKT000254,CUST03725,AGT065,Outbound Call,KYC Verification,Low,Resolved,2023-12-22,19,19.2,48,0,0,1,3.4,0,2023,12,4,-28.8,Within 24hrs,Evening (18-24),Good,1
TKT000255,CUST03459,AGT010,Outbound Call,Statement Request,Medium,Resolved,2023-04-12,10,17.5,24,0,0,1,3.1,0,2023,4,2,-6.5,Within 24hrs,Morning (6-12),Good,1
TKT000256,CUST03357,AGT059,Inbound Call,Transaction Dispute,High,Resolved,2023-09-19,3,4.5,8,0,0,0,1.0,1,2023,9,3,-3.5,Within 8hrs,Night (0-6),Poor,1
TKT000257,CUST02368,AGT035,Inbound Call,App Technical Issue,Critical,Pending,2022-07-05,20,1.1,2,0,1,0,,0,2022,7,3,-0.9,Within 2hrs,Evening (18-24),,0
TKT000258,CUST00471,AGT031,Live Chat,Loan Query,High,Resolved,2024-04-11,10,0.9,8,0,0,1,3.6,1,2024,4,2,-7.1,Within 2hrs,Morning (6-12),Good,1
TKT000259,CUST02468,AGT079,Live Chat,Account Locked,Medium,Resolved,2024-10-15,20,14.0,24,0,0,1,2.0,0,2024,10,4,-10.0,Within 24hrs,Evening (18-24),Poor,1
TKT000260,CUST04747,AGT011,Inbound Call,Statement Request,Low,Resolved,2023-01-17,12,9.5,48,0,0,1,3.6,0,2023,1,1,-38.5,Within 24hrs,Morning (6-12),Good,1
TKT000261,CUST00886,AGT009,Chatbot,Fraud Alert,High,Resolved,2023-02-19,8,1.0,8,0,0,1,4.3,0,2023,2,1,-7.0,Within 2hrs,Morning (6-12),Excellent,1
TKT000262,CUST00876,AGT066,Inbound Call,Loan Query,Critical,Escalated,2024-09-21,11,5.0,2,1,0,1,,0,2024,9,3,3.0,Within 8hrs,Morning (6-12),,0
TKT000263,CUST00942,AGT044,Live Chat,Card Blocked,Low,Pending,2023-11-22,14,109.0,48,1,0,1,,1,2023,11,4,61.0,Beyond 48hrs,Afternoon (12-18),,0
TKT000264,CUST03042,AGT094,Live Chat,Loan Query,Medium,Resolved,2024-01-11,5,47.0,24,1,0,0,2.6,0,2024,1,1,23.0,Within 48hrs,Night (0-6),Average,1
TKT000265,CUST00572,AGT016,Chatbot,App Technical Issue,Low,Closed,2022-12-12,10,5.1,48,0,0,1,4.4,1,2022,12,4,-42.9,Within 8hrs,Morning (6-12),Excellent,1
TKT000266,CUST04150,AGT048,Inbound Call,App Technical Issue,Low,Resolved,2022-02-02,3,129.0,48,1,0,1,3.2,0,2022,2,1,81.0,Beyond 48hrs,Night (0-6),Good,1
TKT000267,CUST00605,AGT053,Email,Account Locked,Medium,Escalated,2023-01-24,18,8.6,24,0,1,1,,0,2023,1,1,-15.4,Within 24hrs,Afternoon (12-18),,0
TKT000268,CUST04421,AGT065,Live Chat,App Technical Issue,Low,Resolved,2023-09-28,16,11.5,48,0,0,1,3.8,0,2023,9,3,-36.5,Within 24hrs,Afternoon (12-18),Good,1
TKT000269,CUST03530,AGT048,Chatbot,Account Locked,High,Pending,2023-08-30,17,2.8,8,0,0,1,,1,2023,8,3,-5.2,Within 8hrs,Afternoon (12-18),,0
TKT000270,CUST04981,AGT070,Chatbot,Account Locked,Medium,Closed,2022-12-31,12,13.7,24,0,0,1,1.3,0,2022,12,4,-10.3,Within 24hrs,Morning (6-12),Poor,1
TKT000271,CUST04361,AGT046,Live Chat,Statement Request,Critical,Closed,2022-06-05,6,1.6,2,0,0,1,2.7,0,2022,6,2,-0.4,Within 2hrs,Night (0-6),Average,1
TKT000272,CUST00382,AGT075,Outbound Call,Account Locked,Medium,Resolved,2022-07-11,2,6.6,24,0,0,1,4.9,0,2022,7,3,-17.4,Within 8hrs,Night (0-6),Excellent,1
TKT000273,CUST01237,AGT033,Live Chat,Loan Query,Low,Resolved,2024-04-08,8,18.9,48,0,1,1,3.6,0,2024,4,2,-29.1,Within 24hrs,Morning (6-12),Good,1
TKT000274,CUST02381,AGT052,Chatbot,Fraud Alert,Low,Resolved,2022-10-26,22,132.0,48,1,0,1,1.5,1,2022,10,4,84.0,Beyond 48hrs,Evening (18-24),Poor,1
TKT000275,CUST03780,AGT081,Inbound Call,Statement Request,Critical,Resolved,2023-11-28,17,1.7,2,0,0,1,2.7,1,2023,11,4,-0.3,Within 2hrs,Afternoon (12-18),Average,1
TKT000276,CUST02106,AGT055,Inbound Call,Refund Request,Low,Pending,2023-12-26,12,32.5,48,0,0,1,,1,2023,12,4,-15.5,Within 48hrs,Morning (6-12),,0
TKT000277,CUST01518,AGT051,Inbound Call,Loan Query,Low,Resolved,2022-09-30,12,88.0,48,1,0,1,4.5,0,2022,9,3,40.0,Beyond 48hrs,Morning (6-12),Excellent,1
TKT000278,CUST01534,AGT098,Live Chat,Refund Request,Critical,Resolved,2022-08-01,23,4.0,2,1,0,1,4.8,0,2022,8,3,2.0,Within 8hrs,Evening (18-24),Excellent,1
TKT000279,CUST03295,AGT040,Chatbot,Card Blocked,Critical,Resolved,2023-08-25,19,0.5,2,0,0,1,1.8,0,2023,8,3,-1.5,Within 2hrs,Evening (18-24),Poor,1
TKT000280,CUST03441,AGT025,Live Chat,Transaction Dispute,High,Escalated,2022-06-18,10,17.0,8,1,0,1,,0,2022,6,2,9.0,Within 24hrs,Morning (6-12),,0
TKT000281,CUST03490,AGT063,Social Media,Refund Request,Low,Closed,2023-04-06,14,102.0,48,1,0,1,4.0,0,2023,4,2,54.0,Beyond 48hrs,Afternoon (12-18),Good,1
